E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,Tg,ion_deg,atol,rtol,g0,bolsig_g0,g2,bolsig_g2
0.004596273291925466,0.148,64.0,0.14139979237953715,3.0469795451143216e+25,2.6904530807327053e+24,0.1414,1.695e+25,1.798e+26,0.0007160662603453129,1.014982966019237,1e-12,0.1,78116.92009947219,7.182840266678068e-06,1.2538791339824047e-15,1.254e-15,0.0,0.0
0.004596273291925466,0.148,64.0,0.14139964939581484,3.052445873645977e+25,1.6615243888553214e+25,0.1414,1.697e+25,1.8e+26,0.0028539463295271053,1.0932484332652093,1e-12,0.01,83551.37217101378,1.038768522814941e-06,1.2528921755560893e-15,1.254e-15,0.0,0.0
0.004596273291925466,0.148,64.0,0.141598013610464,3.0556948637360106e+25,9.177157352650996e+25,0.1416,1.704e+25,1.804e+26,0.00282737863277792,1.513902546906516,1e-12,0.001,45448.17383715626,4.156266523451193e-06,1.2524354755360629e-15,1.254e-15,0.0,0.0
0.0052637116343910734,0.16949151462739254,64.0,0.15659993389241894,3.311812667358966e+25,2.917508870001128e+24,0.1566,1.725e+25,1.652e+26,0.0015650279723644132,1.0177469090289157,1e-12,0.1,93557.7528166163,1.8805165620876937e-06,1.2199932165459036e-15,1.221e-15,0.0,0.0
0.0052637116343910734,0.16949151462739254,64.0,0.15659953208463245,3.3157705427098603e+25,1.8300073253074738e+25,0.1566,1.726e+25,1.653e+26,0.0029252039207607115,1.1118851807073906,1e-12,0.01,89121.60191853966,1.232216636933305e-06,1.2191044847690056e-15,1.221e-15,0.0,0.0
0.0052637116343910734,0.16949151462739254,64.0,0.15689747301913728,3.320362073348859e+25,9.64326810118149e+25,0.1569,1.736e+25,1.659e+26,0.0030020819855761426,1.5879328915887172,1e-12,0.001,42321.53048853216,4.358914554048402e-06,1.2186644884924414e-15,1.22e-15,0.0,0.0
0.006028070658613317,0.19410387520734876,64.0,0.17019991337634258,3.5042509315598284e+25,3.125567255026041e+24,0.1702,1.705e+25,1.503e+26,0.001758984892915391,1.0209219449149805,1e-12,0.1,105618.84205851684,2.7089433913786417e-07,1.2072451486868086e-15,1.209e-15,0.0,0.0
0.006028070658613317,0.19410387520734876,64.0,0.17019939395288886,3.5064258910453535e+25,1.975679678168642e+25,0.1702,1.707e+25,1.504e+26,0.002578009342655917,1.1325872647658448,1e-12,0.01,95625.73849812993,1.444899720255851e-06,1.2067370339537173e-15,1.209e-15,0.0,0.0
0.006028070658613317,0.19410387520734876,64.0,0.17059690524387808,3.5114202959896826e+25,9.843181119942467e+25,0.1706,1.721e+25,1.513e+26,0.002754858380177112,1.6579239136162567,1e-12,0.001,38932.32238347391,4.420451452726008e-06,1.206610094811057e-15,1.208e-15,0.0,0.0
0.006903424501414288,0.22229026894554002,64.0,0.18309988840757804,3.654725963932699e+25,3.3278888886948706e+24,0.1831,1.661e+25,1.361e+26,0.0025537292468557973,1.024685195973497,1e-12,0.1,118467.7024178222,3.2057926704639625e-07,1.2086275832105977e-15,1.211e-15,0.0,0.0
0.006903424501414288,0.22229026894554002,64.0,0.1831992279171295,3.6557418654422374e+25,2.1100026919397707e+25,0.1832,1.664e+25,1.362e+26,0.0024825445746285784,1.15637477508761,1e-12,0.01,102730.18778557987,1.6804554513205051e-06,1.208693937440283e-15,1.211e-15,0.0,0.0
0.006903424501414288,0.22229026894554002,64.0,0.183696303620285,3.6615549720822216e+25,9.8526845525321e+25,0.1837,1.681e+25,1.372e+26,0.002879673609082217,1.7269787314628167,1e-12,0.001,34964.20250359115,4.330611251996557e-06,1.2088441034830504e-15,1.211e-15,0.0,0.0
0.007905891046355131,0.2545696916926352,64.0,0.19389986305416304,3.7526935773528794e+25,3.49393289723552e+24,0.1939,1.611e+25,1.246e+26,0.0018873580536464556,1.0283348108751174,1e-12,0.1,125337.37928716086,3.3915690131193794e-07,1.2206764804793164e-15,1.222e-15,0.0,0.0
0.007905891046355131,0.2545696916926352,64.0,0.19599902834753496,3.7750806817075422e+25,2.235982149769967e+25,0.196,1.607e+25,1.23e+26,0.002707311445745485,1.1837103163211047,1e-12,0.01,110193.50717873858,1.9402388106855123e-06,1.2226965479970815e-15,1.225e-15,0.0,0.0
0.007905891046355131,0.2545696916926352,64.0,0.196695667520017,3.7803190274264273e+25,9.694243884719372e+25,0.1967,1.628e+25,1.242e+26,0.0026100874555669076,1.790307829462246,1e-12,0.001,30392.38918697606,4.080379465620747e-06,1.2239206476131953e-15,1.226e-15,0.0,0.0
0.009053928702201841,0.29153650421089927,64.0,0.20879981956557409,3.8678326155841773e+25,3.7329775730093363e+24,0.2088,1.542e+25,1.108e+26,0.0026037179583240197,1.0340118166008994,1e-12,0.1,144154.23771347143,3.924955559077361e-07,1.2483961364620524e-15,1.25e-15,0.0,0.0
0.009053928702201841,0.29153650421089927,64.0,0.2088987880277437,3.867756341256075e+25,2.353210329295118e+25,0.2089,1.546e+25,1.11e+26,0.0026241027156018895,1.2140283572499424,1e-12,0.01,117767.5129996952,2.2236304827522987e-06,1.2488038804283012e-15,1.251e-15,0.0,0.0
0.009053928702201841,0.29153650421089927,64.0,0.20979501642900555,3.87566619190654e+25,9.398129542038522e+25,0.2098,1.569e+25,1.121e+26,0.0028974870323077748,1.8491033740869738,1e-12,0.001,25414.174295161705,3.682072915706646e-06,1.250450687425228e-15,1.253e-15,0.0,0.0
0.010368676277463601,0.3338713761343279,64.0,0.22209977216645777,3.942661255080441e+25,3.944026900690198e+24,0.2221,1.477e+25,9.974e+25,0.002249359382277196,1.0398622405200448,1e-12,0.1,159088.14443773899,4.833679741729582e-07,1.2857373565890993e-15,1.287e-15,0.0,0.0
0.010368676277463601,0.3338713761343279,64.0,0.22219849635754013,3.943141474875762e+25,2.4656186176729743e+25,0.2222,1.481e+25,9.993e+25,0.002521440451006799,1.2489498239002463,1e-12,0.01,125124.380201472,2.529212143170949e-06,1.286053112433803e-15,1.288e-15,0.0,0.0
0.010368676277463601,0.3338713761343279,64.0,0.2232943470081057,3.950807885005385e+25,8.982078730492733e+25,0.2233,1.507e+25,1.012e+26,0.0028737721427377076,1.8995215910678565,1e-12,0.001,20220.585296533674,3.1543216495502975e-06,1.289024430331107e-15,1.291e-15,0.0,0.0
0.011874342209110943,0.3823538191333723,64.0,0.2357997137050729,4.002663737345346e+25,4.1649182056742977e+24,0.2358,1.41e+25,8.969e+25,0.002689162050139326,1.04690884019137,1e-12,0.1,175549.522658144,7.413496470782669e-07,1.3340653764039938e-15,1.336e-15,0.0,0.0
0.011874342209110943,0.3823538191333723,64.0,0.23599814510081318,4.003356118585437e+25,2.572130188162596e+25,0.236,1.414e+25,8.989e+25,0.0027281075722686353,1.2892182739077742,1e-12,0.01,131893.61469677754,2.8525082849296256e-06,1.3348497568443343e-15,1.337e-15,0.0,0.0
0.011874342209110943,0.3823538191333723,64.0,0.23729368092851733,4.00778948280588e+25,8.473728746191923e+25,0.2373,1.445e+25,9.132e+25,0.0028796393415831175,1.9406882960497123,1e-12,0.001,15189.077348013214,2.546336874339324e-06,1.3400210104822311e-15,1.342e-15,0.0,0.0
0.013598650312339136,0.4378765400573201,64.0,0.2501996406265848,4.0429735276343905e+25,4.392564701202519e+24,0.2502,1.346e+25,8.071e+25,0.002146416967473548,1.0548600022752457,1e-12,0.1,193553.14051553624,6.342330285217106e-07,1.3964161547030826e-15,1.398e-15,0.0,0.0
0.013598650312339136,0.4378765400573201,64.0,0.2503977255211387,4.043430399837373e+25,2.6669404167744967e+25,0.2504,1.351e+25,8.092e+25,0.00226733924985261,1.3325048563330704,1e-12,0.01,137793.01404836448,3.1854590167205826e-06,1.3973402942964154e-15,1.399e-15,0.0,0.0
0.013598650312339136,0.4378765400573201,64.0,0.25199301232282356,4.049617201238952e+25,7.901900263220702e+25,0.252,1.384e+25,8.235e+25,0.002874852363322403,1.973415547041932,1e-12,0.001,10630.35655609768,1.9143807867111843e-06,1.4042820625989812e-15,1.406e-15,0.0,0.0
0.015573350258963675,0.5014618783386303,64.0,0.2651995506853715,4.073040962857422e+25,4.6340093945692567e+24,0.2652,1.282e+25,7.252e+25,0.0029463806896792796,1.0645901592369904,1e-12,0.1,213200.93713791983,1.008075823220194e-06,1.4708557279482402e-15,1.473e-15,0.0,0.0
0.015573350258963675,0.5014618783386303,64.0,0.26549722890531313,4.071791258708837e+25,2.752498058626589e+25,0.2655,1.288e+25,7.277e+25,0.0026541908842405205,1.3820833405698991,1e-12,0.01,142385.6423582525,3.5170277224593887e-06,1.4727909842562277e-15,1.475e-15,0.0,0.0
0.015573350258963675,0.5014618783386303,64.0,0.2674923515057971,4.074183003725917e+25,7.291589337521403e+25,0.2675,1.325e+25,7.431e+25,0.002555545266508218,1.9942883110194016,1e-12,0.001,6854.294640982209,1.3251422423620428e-06,1.4835702545085082e-15,1.485e-15,0.0,0.0
0.017834802183882763,0.5742806303210249,64.0,0.2810994385723978,4.08692618439439e+25,4.885359960931054e+24,0.2811,1.222e+25,6.519e+25,0.003080621718264861,1.0757582019405958,1e-12,0.1,234409.52366557703,8.550418477241123e-07,1.5610674904352629e-15,1.563e-15,0.0,0.0
0.017834802183882763,0.5742806303210249,64.0,0.28149664184571915,4.085048962868158e+25,2.8237842602420788e+25,0.2815,1.229e+25,6.546e+25,0.0025638867208897286,1.4356403833821898,1e-12,0.01,145053.8274306504,3.8301157518814174e-06,1.563847024101848e-15,1.566e-15,0.0,0.0
0.017834802183882763,0.5742806303210249,64.0,0.2838917113275876,4.087956281272023e+25,6.6819466050330766e+25,0.2839,1.268e+25,6.7e+25,0.0028492945311856073,2.0125234090015556,1e-12,0.001,4017.7696357479026,8.336343551257459e-07,1.5779752799348453e-15,1.58e-15,0.0,0.0
0.02042464618396093,0.657673607123542,64.0,0.2980992979966713,4.085290822903382e+25,5.148297896577069e+24,0.2981,1.166e+25,5.865e+25,0.0024804879970322584,1.088527834278613,1e-12,0.1,257079.07006812093,9.94566208738318e-07,1.6690409026267004e-15,1.67e-15,0.0,0.0
0.02042464618396093,0.657673607123542,64.0,0.2984959557395881,4.0874876252606345e+25,2.880043203112923e+25,0.2985,1.171e+25,5.885e+25,0.0028750259821231127,1.4951834539670754,1e-12,0.01,145342.92084963564,4.104332140051464e-06,1.6712798409941362e-15,1.673e-15,0.0,0.0
0.02042464618396093,0.657673607123542,64.0,0.30139105564105917,4.086318379166987e+25,6.08456931609005e+25,0.3014,1.215e+25,6.047e+25,0.0028411497232890587,2.0220714972278135,1e-12,0.001,2099.81534679979,4.6769973515845004e-07,1.690709406793927e-15,1.692e-15,0.0,0.0
0.023390569036811703,0.7531763229853367,64.0,0.3161991230631392,4.073094038958701e+25,5.426611717960913e+24,0.3162,1.112e+25,5.275e+25,0.0022166829067483285,1.1037132283217441,1e-12,0.1,281190.74768779805,1.1495550543082588e-06,1.7950127322003877e-15,1.796e-15,0.0,0.0
0.023390569036811703,0.7531763229853367,64.0,0.3165951650354908,4.074843393405914e+25,2.9144970723106287e+25,0.3166,1.118e+25,5.295e+25,0.002871098681578167,1.5568495962477105,1e-12,0.01,142744.58105347678,4.314411562087179e-06,1.7975823508103655e-15,1.799e-15,0.0,0.0
0.023390569036811703,0.7531763229853367,64.0,0.320090391326809,4.07102036349182e+25,5.520145402026581e+25,0.3201,1.165e+25,5.46e+25,0.0027037736803895086,2.0268495569902307,1e-12,0.001,961.0857634445159,2.3012017337437016e-07,1.8232522521478314e-15,1.824e-15,0.0,0.0
0.026787182257066257,0.8625472686775333,64.0,0.33529890847976873,4.051202571568465e+25,5.717197902944219e+24,0.3353,1.06e+25,4.742e+25,0.0029070261681771745,1.1218405501586235,1e-12,0.1,306699.2453505861,1.3365238783072987e-06,1.939306191536713e-15,1.94e-15,0.0,0.0
0.026787182257066257,0.8625472686775333,64.0,0.33599426036318136,4.050118860345784e+25,2.925525384541116e+25,0.336,1.068e+25,4.766e+25,0.002692325837862933,1.620943994857324,1e-12,0.01,136798.24928390517,4.430400506289768e-06,1.9447839964112076e-15,1.945e-15,0.0,0.0
0.026787182257066257,0.8625472686775333,64.0,0.340089753038728,4.044265918775155e+25,5.001569399442728e+25,0.3401,1.118e+25,4.932e+25,0.003060662692475546,2.031207322891918,1e-12,0.001,378.26820391171145,9.856406772026445e-08,1.9772452739800005e-15,1.978e-15,0.0,0.0
0.03067702765777144,0.9878002905802403,64.0,0.3559986385386999,4.015360754413059e+25,6.020731381858627e+24,0.356,1.013e+25,4.266e+25,0.0026223753527709463,1.142544938040376,1e-12,0.1,332968.69018518156,1.5479196539830409e-06,2.1081838790167132e-15,2.108e-15,0.0,0.0
0.03067702765777144,0.9878002905802403,64.0,0.35669325519388795,4.013985055770135e+25,2.909975666341244e+25,0.3567,1.021e+25,4.291e+25,0.0028131816684800236,1.6862301112971416,1e-12,0.01,127553.92985695224,4.427567065623577e-06,2.1140574216948645e-15,2.115e-15,0.0,0.0
0.03067702765777144,0.9878002905802403,64.0,0.3616890164154597,4.004582033165405e+25,4.526592051917749e+25,0.3617,1.075e+25,4.458e+25,0.0028843589765907506,2.0325087253947256,1e-12,0.001,125.45846781127224,4.060052238096179e-08,2.15661721501645e-15,2.157e-15,0.0,0.0
0.035131728932311444,1.1312416716204283,64.0,0.378098305524469,3.968807856567081e+25,6.333624532590244e+24,0.3781,9.679e+24,3.84e+25,0.002669138344031732,1.166624580589041,1e-12,0.1,359876.6415430853,1.778697252314865e-06,2.3010627976231832e-15,2.301e-15,0.0,0.0
0.035131728932311444,1.1312416716204283,64.0,0.3789921424623024,3.966745609718802e+25,2.8654498661353813e+25,0.379,9.768e+24,3.866e+25,0.0027496042742030696,1.7502942760983267,1e-12,0.01,114818.45076427291,4.278871085700386e-06,2.309119250058206e-15,2.309e-15,0.0,0.0
0.035131728932311444,1.1312416716204283,64.0,0.38488835077611505,3.953622054130206e+25,4.099306864064566e+25,0.3849,1.035e+25,4.034e+25,0.0029868582439996107,2.0341650840745933,1e-12,0.001,43.47576984137698,3.1313473646137364e-08,2.3627109034501363e-15,2.363e-15,0.0,0.0
0.040233310460921996,1.295512596841688,64.0,0.4017978947136285,3.912881153213201e+25,6.655708529783861e+24,0.4018,9.26e+24,3.456e+25,0.0029468684260144373,1.194702306419244,1e-12,0.1,386815.82883420034,2.0414587308701983e-06,2.520880185414798e-15,2.521e-15,0.0,0.0
0.040233310460921996,1.295512596841688,64.0,0.40299094130281177,3.9091186764269994e+25,2.79090452663801e+25,0.403,9.36e+24,3.484e+25,0.002653852334620938,1.811040809077784,1e-12,0.01,99225.54951162146,3.974149062661278e-06,2.532269872605347e-15,2.532e-15,0.0,0.0
0.040233310460921996,1.295512596841688,64.0,0.4100875039413658,3.891514205887932e+25,3.7128894217062913e+25,0.4101,9.986e+24,3.652e+25,0.00281152480294772,2.0348240099589474,1e-12,0.001,32.551473215259215,3.5662017902438266e-08,2.6006766814081847e-15,2.6e-15,0.0,0.0
0.04607570762497151,1.4836377855240823,64.0,0.42749738365737666,3.845482068664719e+25,6.983119637387623e+24,0.4275,8.875e+24,3.114e+25,0.002678064434698702,1.226562798296919,1e-12,0.1,412834.06737718283,2.33156410434735e-06,2.772824947933272e-15,2.771e-15,0.0,0.0
0.04607570762497151,1.4836377855240823,64.0,0.4288896668014729,3.841706632458792e+25,2.6869386179421995e+25,0.4289,8.982e+24,3.141e+25,0.0026435508733880717,1.8662206585524428,1e-12,0.01,81645.82959458524,3.5186676401875206e-06,2.786843884027349e-15,2.785e-15,0.0,0.0
0.04607570762497151,1.4836377855240823,64.0,0.43728676292350444,3.8194412007338403e+25,3.366797036252854e+25,0.4373,9.65e+24,3.309e+25,0.0028667423116281524,2.036139910118937,1e-12,0.001,37.60242730251474,4.5518498891017215e-08,2.8722240441646354e-15,2.871e-15,0.0,0.0
0.05276649643841433,1.6990811853169412,64.0,0.4550967582008856,3.770249436012693e+25,7.311314370377845e+24,0.4551,8.515e+24,2.806e+25,0.0027682383374080673,1.2632929227668461,1e-12,0.1,437144.454139157,2.6455150300026034e-06,3.0574602730083342e-15,3.056e-15,0.0,0.0
0.05276649643841433,1.6990811853169412,64.0,0.456788358573969,3.7655010592149416e+25,2.5567724440212333e+25,0.4568,8.631e+24,2.834e+25,0.002750339166855691,1.9140848539223843,1e-12,0.01,63448.86661271971,2.9452585331504684e-06,3.0753339158894733e-15,3.073e-15,0.0,0.0
0.05276649643841433,1.6990811853169412,64.0,0.46678606595170624,3.738000059491452e+25,3.055790835958908e+25,0.4668,9.344e+24,3.002e+25,0.002921068066407756,2.0375956760276086,1e-12,0.001,44.27014039203128,5.8122970067144164e-08,3.1820537509155514e-15,3.18e-15,0.0,0.0
0.060428874344106466,1.9458097538802281,64.0,0.4850959863317026,3.684531547675062e+25,7.632533715164322e+24,0.4851,8.186e+24,2.531e+25,0.002164470669929555,1.3040480108221495,1e-12,0.1,458071.9597608645,2.9761683484179425e-06,3.381102181529285e-15,3.378e-15,0.0,0.0
0.060428874344106466,1.9458097538802281,64.0,0.48698702318287534,3.6810392177986733e+25,2.404943247142841e+25,0.487,8.307e+24,2.558e+25,0.002811017563893981,1.9529070490498728,1e-12,0.01,45989.99698425315,2.3028473094389356e-06,3.4024327074307185e-15,3.4e-15,0.0,0.0
0.060428874344106466,1.9458097538802281,64.0,0.49888531883363785,3.6478644367729e+25,2.775753306686292e+25,0.4989,9.066e+24,2.725e+25,0.0029126536060462356,2.0387807269654785,1e-12,0.001,50.63929016701937,7.23143501020952e-08,3.535230278623201e-15,3.532e-15,0.0,0.0
0.06920392864737154,2.2283665024453634,64.0,0.5172950554836332,3.594164435012932e+25,7.942016667558341e+24,0.5173,7.875e+24,2.283e+25,0.0023302762455317096,1.3509009694753435,1e-12,0.1,474841.89253062644,3.3154254670286113e-06,3.7439076892275144e-15,3.741e-15,0.0,0.0
0.06920392864737154,2.2283665024453634,64.0,0.5198856197183338,3.5868551405310475e+25,2.2361236456686076e+25,0.5199,8.015e+24,2.312e+25,0.002225912568544163,1.9784399394018388,1e-12,0.01,30601.538104660518,1.6556268959862802e-06,3.773699488944863e-15,3.77e-15,0.0,0.0
0.06920392864737154,2.2283665024453634,64.0,0.5337847193634292,3.5501674765513907e+25,2.5240162181660266e+25,0.5338,8.815e+24,2.477e+25,0.002951369678368648,2.0401345735423786,1e-12,0.001,58.501389918196445,9.096219497781356e-08,3.935970162327319e-15,3.932e-15,0.0,0.0
0.07925323435546623,2.5519541462460125,64.0,0.5521939297120719,3.497370083909507e+25,8.229140223685233e+24,0.5522,7.585e+24,2.06e+25,0.0023439671574990257,1.403025787507584,1e-12,0.1,485403.70326986414,3.6478128781036154e-06,4.1528154307260324e-15,4.149e-15,0.0,0.0
0.07925323435546623,2.5519541462460125,64.0,0.5551843200089948,3.4908661984006096e+25,2.064110758574856e+25,0.5552,7.733e+24,2.089e+25,0.002847338708823915,2.0024807762644414,1e-12,0.01,18576.14652818977,1.0865853114991327e-06,4.189357999530896e-15,4.185e-15,0.0,4.319e-35
0.07925323435546623,2.5519541462460125,64.0,0.5718839566698095,3.4449629004172277e+25,2.2964901201259396e+25,0.5719,8.593e+24,2.253e+25,0.002715714156341647,2.040119318350703,1e-12,0.001,64.97643314089801,1.1026322077752815e-07,4.390673276265669e-15,4.386e-15,0.0,1.676e-32
0.09076182925694376,2.9225309020735883,64.0,0.589992583065053,3.395229196631595e+25,8.481597930481009e+24,0.59,7.317e+24,1.86e+25,0.0023434953042704423,1.4601922296244747,1e-12,0.1,488001.1631272033,3.954402747396147e-06,4.612007994273251e-15,4.607e-15,0.0,0.0
0.09076182925694376,2.9225309020735883,64.0,0.5938828560112779,3.3848299170422697e+25,1.8885407981960988e+25,0.5939,7.487e+24,1.891e+25,0.0022282475788158052,2.0114008483792083,1e-12,0.01,9974.80955756594,6.3199230847497e-07,4.6600989592299135e-15,4.654e-15,0.0,0.0
0.09076182925694376,2.9225309020735883,64.0,0.6133834444006305,3.3340384413651e+25,2.0915826990519293e+25,0.6134,8.396e+24,2.053e+25,0.0025154095765334878,2.0397285482198337,1e-12,0.001,73.12218858885296,1.3565254439258266e-07,4.903974759795427e-15,4.899e-15,0.0,3.441e-31
0.10394162102102827,3.34692019687711,64.0,0.6308909942704021,3.288743700104743e+25,8.685228708691426e+24,0.6309,7.068e+24,1.68e+25,0.002395633164958612,1.5218020782592392,1e-12,0.1,480992.21281778585,4.208595435910831e-06,5.1256931753756596e-15,5.12e-15,0.0,1.459e-31
0.10394162102102827,3.34692019687711,64.0,0.6356814305184133,3.2765073502170264e+25,1.7214497446465655e+25,0.6357,7.256e+24,1.712e+25,0.0022887683114527282,2.018689069256361,1e-12,0.01,4692.223074584403,3.2225310012693057e-07,5.186852218109417e-15,5.18e-15,0.0,1.879e-31
0.10394162102102827,3.34692019687711,64.0,0.6586829956222584,3.218743617724317e+25,1.9068055681491106e+25,0.6587,8.22e+24,1.872e+25,0.002222821380570993,2.0394535468926316,1e-12,0.001,81.19461775439208,1.651461223430345e-07,5.483372192879838e-15,5.477e-15,9.196874182611413e-31,4.885e-30
0.11903528905189532,3.8329363074710283,64.0,0.6753891289878886,3.1778464020703003e+25,8.824639674311134e+24,0.6754,6.839e+24,1.519e+25,0.0020827351751950226,1.5859528316436877,1e-12,0.1,462615.53146252694,4.378299525239515e-06,5.701652061489689e-15,5.694e-15,1.6409898634652457e-29,1.916e-29
0.11903528905189532,3.8329363074710283,64.0,0.6811798819319655,3.1638728904576843e+25,1.564548188008493e+25,0.6812,7.047e+24,1.552e+25,0.002085609445833777,2.0209943962067176,1e-12,0.01,1875.882343521592,1.4015130615355563e-07,5.777843387799138e-15,5.771e-15,1.8864259996514703e-29,2.419e-29
0.11903528905189532,3.8329363074710283,64.0,0.7080830066618483,3.100342655344586e+25,1.740226142562643e+25,0.7081,8.066e+24,1.708e+25,0.002016908334525866,2.039245005996683,1e-12,0.001,90.7379429764565,2.0304926664510608e-07,6.135322819866082e-15,6.129e-15,5.353733007519086e-29,5.78e-29
0.13632075294267035,4.3895282447539845,64.0,0.7234869965098418,3.0650277934847292e+25,8.88596242998596e+24,0.7235,6.626e+24,1.374e+25,0.0018603918130300138,1.6520467784510144,1e-12,0.1,432487.2355292508,4.433871523548492e-06,6.342579055901683e-15,6.335e-15,2.4934542792837427e-28,2.306e-28
0.13632075294267035,4.3895282447539845,64.0,0.7306781760637538,3.0487865168127066e+25,1.4205744944253355e+25,0.7307,6.856e+24,1.407e+25,0.0018213462941345253,2.0215684220898598,1e-12,0.01,621.75332763749,5.166829841049242e-08,6.4399194940466995e-15,6.432e-15,2.9770262673804835e-28,2.884e-28
0.13632075294267035,4.3895282447539845,64.0,0.7619835436335032,2.9799450197842956e+25,1.589804848957341e+25,0.762,7.93e+24,1.561e+25,0.001793673913754447,2.0392216081143406,1e-12,0.001,101.07689822165148,2.498776383875707e-07,6.867977368102704e-15,6.861e-15,5.796258990670341e-28,6.297e-28
